layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,bias,sim correlation
layer4,184,0.3977831871634462,1.8002436,brass,1.3445808,centipede,1.1663928,echidna,0.8231676,mollusk,0.3260420858860016,0.3498741090297699
layer4,185,0.2410295799179894,1.2594903,quill,1.0841427,vaulted or arched ceiling,0.67731965,lizard,0.5629227,utensil,0.4125432968139648,0.31378114223480225
layer4,186,0.3040304125458061,1.4677515,jug,1.2363286,leporid,0.9073255,game bird,0.5391116,terrier,0.4110889136791229,0.33044111728668213
layer4,187,0.3814990488494945,3.3632975,dining table,1.9143822,restaurant,0.7914903,crustacean,0.39274636,arthropod,0.4421537220478058,0.42489102482795715
layer4,188,0.2531201238230525,1.3439188,pizza,1.0631665,apiary,0.7577822,puzzle,0.42824584,feline,0.3878513276576996,0.26221880316734314
layer4,189,0.209018869092182,2.2000828,Band-Aid,1.3192852,plectrum,0.5546039,substance,0.12780184,instrumentality,0.574611246585846,0.14329764246940613
layer4,190,0.2759614622059348,1.5967041,radiator grille,1.4334456,crash helmet,0.3473474,motor vehicle,0.09576898,instrumentality,0.3303269743919372,0.14317548274993896
layer4,191,0.2801887941855097,1.1587789,rain barrel,0.9231989,aircraft,0.14381853,conveyance,0.11021307,instrumentality,0.3043786585330963,0.17096959054470062
layer4,192,0.3561682908084867,1.9757667,slide rule,1.6383679,ruler measuring stick,1.313194,carousel,0.22285667,artifact,0.2898092865943908,0.22427035868167877
layer4,193,0.2912205268054423,2.4341683,planetarium,2.0597546,radio telescope,1.8477192,earth star fungus,0.40593982,insect,0.4558402001857757,0.2901317775249481
layer4,194,0.3474038962161211,1.53762,Border Terrier,0.94677114,corgi,0.2690587,canine,0.2502406,terrier,0.3420113921165466,0.37244778871536255
layer4,195,0.512779882290649,1.6145922,rooster,0.66606224,bird,0.4286942,hunting dog,0.25504363,vertebrate,0.3377490043640136,0.44262129068374634
layer4,196,0.3009476530527946,2.340802,Australian Silky Terrier,2.1865718,Yorkshire Terrier,1.1754826,pinscher,1.0252105,toy dog,0.4688089191913605,0.3291415870189667
layer4,197,0.2817529825593284,1.7791816,tricycle,1.0472748,bicycle,0.979351,brass,0.16940044,artifact,0.3802217543125152,0.19871561229228973
layer4,198,0.2264784611666454,1.746153,jigsaw puzzle,1.7434283,rapeseed,0.11622628,artifact,0.0850386,instrumentality,0.4439809620380401,0.12165531516075134
layer4,199,0.2316511750794443,0.9342778,shoe store,0.81811357,screw,0.8099205,weight,0.0915461,artifact,0.2385221272706985,0.19038619101047516
layer4,200,0.3078368887491796,3.401602,ski,1.2909895,geological formation,0.4537679,conveyance,0.37307587,structure,0.4964582026004791,0.36409351229667664
layer4,201,0.2717037873328502,0.85077816,sailing vessel,0.30534434,reptile,0.23970863,conveyance,0.14252177,artifact,0.4331861138343811,0.13637427985668182
layer4,202,0.3193101840377062,2.9920707,daisy,1.8073702,pill bottle,1.4224141,bowl,1.3535844,consomme,0.4255909621715545,0.21493899822235107
layer4,203,0.3135657809709126,1.6547077,piggy bank,1.2787541,swine,0.99086577,amphibian,0.70917183,lizard,0.4886308014392853,0.2293197363615036
layer4,204,0.2784367848008712,1.2309513,pool table,1.1703103,gondola,1.1657317,dam,0.70534277,boat,0.3681184351444244,0.3263930678367615
layer4,205,0.5005109338934673,1.9439924,utensil,0.979098,dish,0.782471,substance,0.57059896,food,0.613800585269928,0.343270868062973
layer4,206,0.2071030170542278,1.316183,apron,0.16442478,covering,0.1128245,container,0.031028105,artifact,0.276273101568222,0.12236548960208893
layer4,207,0.3377531952275079,3.114272,pomegranate,2.4133217,horse chestnut seed,1.7228566,rose hip,0.17942752,instrumentality,0.4183413982391357,0.25257739424705505
layer4,208,0.3961863525736575,1.634995,wild dog,1.3679458,wolf,1.3001841,sennenhunde,0.8307743,hound,0.4044779241085052,0.3712784945964813
layer4,209,0.2595015890153669,1.2666595,poodle,1.0298043,bus,0.38714346,primate,0.36819297,wheeled vehicle,0.4402688145637512,0.24385985732078552
layer4,210,0.3369646866469079,3.6975377,necklace,1.9068742,chain,1.8521473,bolo tie,0.21158585,artifact,0.3932724595069885,0.3544532060623169
layer4,211,0.281209108499868,1.4352504,harp,1.2623719,carousel,0.30895132,structure,0.16958764,conveyance,0.3718343675136566,0.18519289791584015
layer4,212,0.3355588406550488,2.2200637,dugong,1.7817352,potter's wheel,0.9869924,ungulate,0.7280677,toy dog,0.5293932557106018,0.2813536822795868
layer4,213,0.3043170647907676,2.2446518,crossword,1.442006,trolleybus,1.1237575,barometer,0.14202587,artifact,0.3499718308448791,0.26839229464530945
layer4,214,0.3593456091894416,1.8986318,Kuvasz,1.7502371,Bedlington Terrier,0.44016355,hunting dog,0.4084099,arthropod,0.4034379124641418,0.34902268648147583
layer4,215,0.3516705375086372,2.147048,snail,1.659039,lamellicorn beetle,1.4451184,turtle,1.3477092,prototherian,0.4522397816181183,0.3459937870502472
layer4,216,0.3120747274704267,1.6029503,mosquito net,1.5194653,baby pacifier,0.90125865,toiletry,0.48575556,terrier,0.3770990967750549,0.238646000623703
layer4,217,0.4095501325329145,0.26514277,musteline mammal,0.097065836,vertebrate,0.05785517,canine,0.03117208,carnivore,0.2613592147827148,0.2915556728839874
layer4,218,0.3473763947175317,2.178357,tent,1.5579438,umbrella,1.3100353,pinwheel,0.19350746,artifact,0.3041980564594269,0.2667807340621948
layer4,219,0.331315489359876,1.5873228,pineapple,1.3827384,Affenpinscher,0.54181796,terrier,0.28402054,bird,0.3586087524890899,0.3656095862388611
layer4,220,0.2156507202812627,0.411046,theater,0.35523194,hat,0.29637498,place of business,0.03851063,artifact,0.2599174082279205,0.1673825979232788
layer4,221,0.233500691149159,1.5089225,stone wall,1.3408146,firearm,0.42170703,tool,0.3588701,hound,0.4485490918159485,0.2594585120677948
layer4,222,0.4359504057691555,2.9050503,lionfish,1.7828724,arachnid,0.72465414,game bird,0.3292839,bird,0.4539212584495544,0.43869706988334656
layer4,223,0.4236962495122784,2.5444741,beetle,1.7572852,chickadee,1.6533861,Kuvasz,0.28984034,arthropod,0.5402491092681885,0.4558943808078766
layer4,224,0.2656847203162575,1.4132925,viper,1.2271562,diaper,0.59569496,baby bed,0.26001912,furniture,0.3902860283851623,0.1978885978460312
layer4,225,0.4110506610091327,4.1884365,totem pole,2.862142,hourglass,2.1301157,iPod,0.19310285,artifact,0.3195351958274841,0.42135193943977356
layer4,226,0.3910111420173441,1.40256,beetle,1.1739738,lamellicorn beetle,0.25601274,dog,0.2408501,hunting dog,0.4032633900642395,0.38597747683525085
layer4,227,0.2740165618535598,1.4646137,sea slug,0.7078114,amphibian,0.598476,fish,0.46890053,invertebrate,0.5305632948875427,0.3154960572719574
layer4,228,0.3585250575899869,2.3899462,block plane,1.4782201,butternut squash,1.1187426,footwear,0.7561972,musteline mammal,0.5410889983177185,0.24526317417621613
layer4,229,0.3791242950217599,0.92485964,spitz,0.44955269,furnishing,0.3634484,dog,0.30613154,structure,0.3580770492553711,0.3472864627838135
layer4,230,0.2801743107836081,1.9970001,pool table,1.8027511,ping-pong ball,1.4239608,racket,0.1076531,artifact,0.3728734254837036,0.23455098271369934
layer4,231,0.5187521868799735,1.1536556,spitz,1.0167543,wolf,0.3288841,carnivore,0.27867377,mammal,0.3471685349941253,0.4240182340145111
layer4,232,0.2172211017350324,2.3713615,Dutch oven,1.214748,timer,1.147178,utensil,1.0357345,weight,0.4892894029617309,0.257328063249588
layer4,233,0.2757297917740364,0.60450006,basket,0.21334025,garment,0.09713233,covering,0.08030327,artifact,0.2719803154468536,0.1626502275466919
layer4,234,0.3066117489662377,1.4432093,cleaning implement,0.789996,stick,0.38737383,implement,0.33819038,musical instrument,0.3687734305858612,0.2809183597564697
layer4,235,0.2502291453519732,1.7940549,china cabinet,1.6097239,plate rack,1.2801043,tiger,0.6790895,ball,0.3434221744537353,0.28397345542907715
layer4,236,0.3359309846525887,1.9161882,ostrich,0.6740872,obstruction,0.54548496,primate,0.21209717,mammal,0.4755683243274688,0.2901163399219513
layer4,237,0.4040248726868878,2.0994573,bear,1.19002,musteline mammal,1.0168425,even-toed ungulate,0.54438466,ungulate,0.5743340253829956,0.36635273694992065
layer4,238,0.2893905653710681,1.7130258,slot machine,0.35573158,furniture,0.2084351,artifact,0.19103552,domestic animal,0.3412651419639587,0.12276530265808105
layer4,239,0.2273985894524324,0.7773512,fence,0.29744437,furnishing,0.15045753,covering,0.09832605,artifact,0.5062830448150635,0.19542965292930603
layer4,240,0.3555351363091372,0.73882425,roof,0.559685,motor vehicle,0.54136664,geological formation,0.5357518,structure,0.4696956276893616,0.2512824237346649
layer4,241,0.4581850821152863,1.7950165,antelope,1.4242393,fox,1.4101403,wolf,1.2997167,crustacean,0.4069773852825165,0.4960610568523407
layer4,242,0.3315485758196772,2.321665,lampshade,1.3770894,sombrero,1.1818099,hat,1.0622929,butterfly,0.4542592763900757,0.41101405024528503
layer4,243,0.2474896143767944,6.336875,website,2.599807,dust jacket,2.2064476,menu,1.8801253,puzzle,0.6094070076942444,0.2955370843410492
layer4,244,0.2741276061666837,1.9458853,Christmas stocking,1.5023917,bicycle,1.4893988,moped,0.11521679,artifact,0.3568962514400482,0.27296918630599976
layer4,245,0.2538193298138756,1.3761166,crocodilian reptile,1.3111589,yurt,0.34804913,self-propelled vehicle,0.15548447,conveyance,0.4878440201282501,0.16730329394340515
layer4,246,0.3303484232897961,2.351645,carousel,0.7486842,furnishing,0.6297099,musical instrument,0.30528757,covering,0.4683046042919159,0.30408474802970886
layer4,247,0.3225031709144977,1.7677702,piggy bank,0.80702114,swine,0.7662312,even-toed ungulate,0.18972377,ungulate,0.4065760672092438,0.2477157562971115
layer4,248,0.1916815517172443,2.7795725,bottle cap,1.244539,centipede,1.0586512,slot machine,0.7494163,bovid,0.5250139236450195,0.17869196832180023
layer4,249,0.2968045706260035,1.4954401,T-shirt,1.143745,opener,1.046028,firearm,0.14837396,artifact,0.2940924763679504,0.2311241328716278
layer4,250,0.2021791688429696,1.8430046,high-speed train,1.6088606,baluster / handrail,0.9580164,bridge,0.9375372,baby bed,0.540344774723053,0.2781495451927185
layer4,251,0.3893838731108153,1.2435656,big cat,0.6067724,feline,0.5854862,game bird,0.28931516,bird,0.3563568890094757,0.37202802300453186
layer4,252,0.2983191394526548,4.4318194,chain-link fence,1.9621999,baseball player,1.6098175,yurt,0.71138763,big cat,0.4761550426483154,0.4369503855705261
layer4,253,0.2327927653141633,1.8164039,shower curtain,1.7200943,jigsaw puzzle,0.89304477,pen,0.10650424,artifact,0.4019781351089477,0.22165678441524506
layer4,254,0.2182653990913727,1.6757423,balaclava ski mask,1.4667511,neck brace,1.2268665,carved pumpkin,1.2123282,guillotine,0.4191577136516571,0.29152557253837585
layer4,255,0.3271184830032138,1.9619099,screw,1.3815913,whistle,0.33229846,implement,0.31111243,musical instrument,0.2949402034282684,0.26244786381721497
layer4,256,0.3109306698563757,3.8247879,ski,3.163506,snowmobile,2.7678587,snowplow,2.1671412,sled,0.4833883047103882,0.5173193216323853
layer4,257,0.3903743443236961,3.1489518,corn cob,2.015983,corn,0.2962146,bird,0.2574984,organism,0.3951972424983978,0.2239532768726349
layer4,258,0.3529503022471923,3.3224277,picket fence,1.6486684,Bedlington Terrier,1.4331499,lemur,1.0483357,poodle,0.453388512134552,0.3196738362312317
layer4,259,0.5276870792657646,1.4492998,leporid,1.4100028,musteline mammal,1.1998624,rodent,0.25230515,mammal,0.3350032866001129,0.4956951439380646
layer4,260,0.3127479704402715,1.5923784,shower curtain,1.5001283,spider web,0.89417976,arachnid,0.23220703,artifact,0.3827219009399414,0.19262082874774933
layer4,261,0.3126288971368831,3.1955056,tile roof,1.5623183,flamingo,1.2724425,butcher shop,0.6710592,decapod crustacean,0.47781702876091,0.263137549161911
layer4,262,0.2408721085636006,1.3378695,Crock Pot,0.12419414,container,0.067194015,artifact,0.043324176,instrumentality,0.3513809740543365,0.19678202271461487
layer4,263,0.3182814585164032,1.3470063,comic book,1.2620871,website,1.1154752,dust jacket,0.13109447,artifact,0.2168644815683365,0.17580440640449524
layer4,264,0.385282760414275,1.71596,apiary,1.2716886,hard disk drive,0.19103089,artifact,0.10642951,instrumentality,0.3149788081645965,0.14646553993225098
layer4,265,0.1837296246346751,1.6390637,American coot,1.6258074,Scottish Deerhound,1.6054361,Bouvier des Flandres dog,1.5868217,submarine,0.4003366529941559,0.246455579996109
layer4,266,0.3006768327370328,0.5303684,footwear,0.26444447,garment,0.19851504,clothing,0.07218768,covering,0.3515969216823578,0.23644571006298065
layer4,267,0.4319853523653696,1.2444855,craft,0.975976,geological formation,0.72549343,bird,0.35762364,artifact,0.4884833693504333,0.15805307030677795
layer4,268,0.4094123177161893,0.8100662,boat,0.75973094,sporting dog,0.7410598,craft,0.6996403,aquatic bird,0.4568513035774231,0.41357776522636414
layer4,269,0.5353293906253693,1.4456642,setter,0.65639675,terrier,0.40956697,hunting dog,0.39640447,dog,0.3983893096446991,0.5269940495491028
layer4,270,0.2877050848849002,1.6693623,baseball player,1.367944,hockey puck,0.9812175,mask,0.8060644,ball,0.3793407082557678,0.2885805666446686
layer4,271,0.3982606131722427,1.8345233,Scottish Deerhound,0.9205919,ape,0.88107586,monkey,0.47919115,primate,0.3986910879611969,0.43239134550094604
layer4,272,0.3528870942352376,2.5525029,mixing bowl,2.1548257,lighter-than-air craft,0.74804634,oscine,0.5214008,vessel,0.3965907394886017,0.28954264521598816
layer4,273,0.4117650899002172,2.185031,photocopier,1.5939003,radiator grille,0.793592,car,0.6103048,electronic equipment,0.4077566862106323,0.24505610764026642
layer4,274,0.2877546493466122,3.22174,gong,2.2168882,breastplate,2.1244695,bell or wind chime,0.9979455,utensil,0.4842418730258941,0.34589898586273193
layer4,275,0.4447570739220813,0.49960664,schnauzer,0.41042525,terrier,0.4043703,toy dog,0.15800554,bird,0.1876392066478729,0.38284024596214294
layer4,276,0.3081342418984343,2.3600087,cruciferous vegetable,1.9195969,fireboat,1.8335309,bubble,1.6616446,Weimaraner,0.4998425543308258,0.343305766582489
layer4,277,0.2290721742765507,1.3473231,three-toed sloth,0.99413955,Sealyham Terrier,0.8576467,leporid,0.7796717,marsupial,0.3935527205467224,0.21756523847579956
layer4,278,0.4842655968181728,1.8334149,greyhound,1.2047781,wolf,0.7817145,hound,0.5314327,canine,0.4582901298999786,0.4914810061454773
layer4,279,0.4830742202936385,2.5762012,echinoderm,2.3204362,crustacean,2.1685302,bony fish,1.988207,amphibian,0.7173593640327454,0.5188459157943726
layer4,280,0.2810237880723527,1.3543022,corgi,1.3167014,weight,1.2379504,wild dog,0.9900182,leporid,0.4886437058448791,0.2573404610157013
layer4,281,0.2350284974290394,1.644785,Flat-Coated Retriever,1.4283005,Groenendael dog,1.4039922,folding chair,1.3940809,Irish Setter,0.348396748304367,0.32482388615608215
layer4,282,0.3305566302943987,1.7106229,tent,1.4055921,umbrella,0.605768,toy dog,0.17742236,dog,0.3602097928524017,0.29538145661354065
layer4,283,0.3211483635448679,1.1640905,screw,0.43538073,musteline mammal,0.3398821,monkey,0.24720499,primate,0.298535019159317,0.3238072991371155
layer4,284,0.4011012215163604,1.9899311,altar,1.5772262,place of worship,0.22428076,covering,0.10791345,artifact,0.3594842553138733,0.30487704277038574
layer4,285,0.5205333511945432,2.3386302,decapod crustacean,1.0093532,wind instrument,0.9104869,woodwind,0.13502684,crustacean,0.4746457040309906,0.5248531699180603
layer4,286,0.2616640498900864,1.7792315,potter's wheel,1.3210357,T-shirt,0.916869,baby bed,0.46718532,substance,0.3860321342945099,0.22081325948238373
layer4,287,0.3571828852150356,2.4654245,cliff dwelling,1.7947476,butcher shop,1.426183,cliff,1.0774709,fungus,0.367086261510849,0.34556928277015686
layer4,288,0.3664114993249362,1.8281955,camera,1.649678,frog,1.3182856,crocodilian reptile,1.0375702,lizard,0.4109468162059784,0.3187605142593384
layer4,289,0.4815339716022319,5.0865235,keyboard space bar,4.702865,keyboard,2.99851,stone wall,0.77027565,typewriter keyboard,0.6318173408508301,0.4466618001461029
layer4,290,0.2666123897323161,2.0509706,bottle cap,1.6848693,plectrum,0.86916476,arachnid,0.7152034,ball,0.4831922948360443,0.2622494399547577
layer4,291,0.2482340664439881,2.670733,carbonara,1.788596,disc brake,1.734757,Komondor,1.6120253,remote control,0.4618549942970276,0.28215423226356506
layer4,292,0.2683022496083463,2.0938005,hockey puck,1.7363641,plectrum,1.3920795,percoid fish,1.1521406,guitar,0.4146563112735748,0.20900264382362366
layer4,293,0.2519373852447538,2.041478,bottle cap,1.8429819,harp,1.7938837,chameleon,1.7781167,chainsaw,0.5266803503036499,0.20136313140392303
layer4,294,0.3019460981798292,2.4512105,disc brake,1.4101268,vespa,1.1923558,oscilloscope,0.34470925,electronic equipment,0.318528950214386,0.32511013746261597
layer4,295,0.3233691414448515,2.3663628,guillotine,1.6379442,sheath,0.9362211,cutter,0.64998716,tool,0.4136237502098083,0.34498605132102966
layer4,296,0.3200523306338191,2.4576416,hot tub,2.4093473,bathtub,2.0420344,sink,0.915087,dish,0.4521602392196655,0.30105435848236084
layer4,297,0.2577420528607182,2.0004587,guillotine,1.6197449,construction crane,1.5124242,stinkhorn mushroom,1.0971769,bridge,0.3987216055393219,0.2552511692047119
layer4,298,0.2955003094267091,1.4631736,block plane,0.8117384,communication system,0.39524317,craft,0.10877452,artifact,0.3455260396003723,0.1374322921037674
layer4,299,0.4275289277239029,1.9615189,Weimaraner,1.560325,greyhound,0.36875993,aquatic bird,0.21188162,vertebrate,0.2893207669258117,0.4072006046772003
layer4,300,0.3993791936845337,3.2202883,paddle,2.4158936,boat,2.1808674,swimsuit,1.0356026,aquatic bird,0.6724251508712769,0.4656440019607544
