layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,bias,sim correlation
layer4,160,0.2640441128296906,2.183901,shower cap,1.8221335,cherimoya (custard apple),1.5583022,cruciferous vegetable,1.4905546,broccoli,1.3336188,antelope,0.4408595860004425,0.4485154151916504
layer4,161,0.3378685075837687,0.59633106,geological formation,0.23062688,terrier,0.20727853,dog,0.16061036,artifact,0.007844836,domestic animal,0.2584749758243561,0.19907723367214203
layer4,162,0.4163651121742918,3.4033854,bicycle,2.7532363,unicycle,2.5352943,rickshaw,2.2807887,moped,2.2654088,tricycle,0.4840609729290008,0.3493531346321106
layer4,163,0.4675473108104078,2.7011268,bell tower,1.8043287,roof,1.5529608,place of worship,1.3488703,residence,0.50310236,structure,0.4893546402454376,0.40393510460853577
layer4,164,0.2370113201117015,1.2919976,Angora rabbit,1.1188447,apron,0.7728575,messenger bag,0.5175701,bag,0.33471453,feline,0.3537381887435913,0.24907274544239044
layer4,165,0.3021956692896771,2.039377,container ship,1.6396905,gondola,1.5194777,gymnastic apparatus,0.3982222,furnishing,0.20882086,structure,0.3679364025592804,0.3151756525039673
layer4,166,0.3134409213062031,2.3757796,potter's wheel,1.8857691,block plane,1.7304462,mortar and pestle,1.5792657,sea lion,0.5971205,lizard,0.4339966773986816,0.2719111442565918
layer4,167,0.3841449089102448,2.405849,plant pot,1.7553968,cucumber,1.7448684,zucchini,1.0477794,vegetable,0.84301937,dish,0.5502273440361023,0.3797680139541626
layer4,168,0.32725473969371,1.2900555,hot pot,1.260535,consomme,0.43799698,fish,0.37219983,primate,0.09877876,vertebrate,0.3701483011245727,0.26338422298431396
layer4,169,0.4406267184572703,1.2540587,altar,1.2315989,schooner,0.7549939,sweater,0.30230248,covering,0.079540044,artifact,0.2808200716972351,0.26566463708877563
layer4,170,0.397763875937708,4.5027604,sink,3.6399941,bathtub,3.4543455,hot tub,0.64900714,substance,0.2593686,domestic animal,0.5669316649436951,0.3565438985824585
layer4,171,0.3369083455214438,1.1036104,shark,1.080323,scuba diver,0.6745378,source of illumination,0.37097928,ship,0.24492413,artifact,0.419757068157196,0.2637041509151459
layer4,172,0.4193708837763286,2.1117427,daisy,1.3711721,Affenpinscher,1.2992531,altar,0.9366397,poodle,0.8719995,terrier,0.4020117521286011,0.33560627698898315
layer4,173,0.2076471992373235,2.5006807,fireboat,2.4458396,Christmas stocking,2.274657,fire truck,1.8474958,military hat (bearskin or shako),1.1569911,parrot,0.6210542917251587,0.2631969749927521
layer4,174,0.3090411135492286,2.2246869,teapot,1.8919581,Schipperke,1.8766192,earth star fungus,1.7281266,Norwegian Elkhound,1.0781935,spitz,0.5656291246414185,0.26110875606536865
layer4,175,0.3536378299517787,2.1255176,whistle,1.4758343,screw,0.64530355,fastener,0.54461676,measuring instrument,0.1679544,instrumentality,0.3176336288452148,0.276168555021286
layer4,176,0.3995193419629749,2.2756758,mushroom,2.015518,fungus,1.5258393,typewriter keyboard,1.0816082,coelenterate,0.9640172,gymnastic apparatus,0.5040968060493469,0.39980119466781616
layer4,177,0.3671135627797169,0.9642933,cat,0.81205523,poodle,0.79017234,marsupial,0.68479705,retriever,0.19107144,mammal,0.3087324798107147,0.42936578392982483
layer4,178,0.3935282878526349,2.724864,china cabinet,2.0265605,plate rack,1.9769917,entertainment center,1.7062385,wardrobe,0.5908627,furniture,0.4643226563930511,0.4511542320251465
layer4,179,0.2734835476194815,1.6138078,screw,1.4332304,earth star fungus,0.98908144,shark,0.70211613,cartilaginous fish,0.5560995,oscine,0.4348077476024627,0.2414955496788025
layer4,180,0.2995877776629054,0.720706,whale,0.63385326,geological formation,0.48377502,source of illumination,0.368889,craft,0.16102307,structure,0.3516942262649536,0.2108963429927826
layer4,181,0.272572628374036,2.695543,fountain,1.5462615,geyser,1.4341282,fireboat,1.0527439,paddle wheel,0.16316405,structure,0.4201245903968811,0.296701043844223
layer4,182,0.4221419225756861,1.6192588,white goods,1.0855924,furniture,0.37936002,domestic animal,0.27937147,artifact,0.06005941,furnishing,0.3795255124568939,0.33627912402153015
layer4,183,0.4460943220153873,2.6718507,scuba diver,1.9289653,dugong,1.9033229,fish,0.8954182,aquatic mammal,0.54194736,primate,0.523045539855957,0.5049707889556885
layer4,184,0.3950185937504236,1.8177059,brass,1.3505715,centipede,1.1773149,limpkin,1.1695148,echidna,0.825207,mollusk,0.3240424394607544,0.37652137875556946
layer4,185,0.2583526790129251,1.2707494,quill,1.0957016,vaulted or arched ceiling,0.68039495,lizard,0.5712145,utensil,0.470676,amphibian,0.4126657843589782,0.32225123047828674
layer4,186,0.3104312191022906,1.7099925,hornbill,1.4621335,jug,1.2387737,leporid,0.91258264,game bird,0.54613805,terrier,0.410866230726242,0.3454388678073883
layer4,187,0.4124587154688209,3.3662748,dining table,1.923767,restaurant,1.3821999,chair,0.7907169,crustacean,0.39686322,arthropod,0.4365774095058441,0.4700692296028137
layer4,188,0.2634544532485307,1.3479861,pizza,1.0625587,honeycomb,1.0614861,apiary,0.7629879,puzzle,0.42819706,feline,0.3865386247634887,0.26099294424057007
layer4,189,0.209654712132051,2.216863,Band-Aid,1.3181553,plectrum,0.5706543,beverage,0.47322807,substance,0.12847713,instrumentality,0.5730510354042053,0.1538129597902298
layer4,190,0.3080769222839887,1.5930705,radiator grille,1.4326699,crash helmet,0.82303435,crab,0.3473135,motor vehicle,0.09860579,instrumentality,0.3269941508769989,0.19975066184997559
layer4,191,0.2964367495362665,1.1607168,rain barrel,0.91964406,aircraft,0.41071835,toiletry,0.15711153,conveyance,0.105102904,instrumentality,0.3037623167037964,0.18766999244689941
layer4,192,0.3707504410471095,1.9930376,slide rule,1.6490053,ruler measuring stick,1.3879799,slot machine,1.3108873,carousel,0.22055109,artifact,0.2901696562767029,0.24570079147815704
layer4,193,0.3158313168483189,2.4185114,planetarium,2.0502088,radio telescope,1.8609059,earth star fungus,1.8106623,paper towel,0.39992735,insect,0.4493084549903869,0.33189818263053894
layer4,194,0.3900112481726205,1.553467,Border Terrier,0.9431971,corgi,0.2811809,canine,0.26037148,bird,0.24668,terrier,0.3217719495296478,0.38940730690956116
layer4,195,0.5374648334706441,1.6182635,rooster,1.5303133,foxhound,0.659415,bird,0.3822316,hunting dog,0.25337234,vertebrate,0.3379731476306915,0.4551612138748169
layer4,196,0.3139128826838279,2.3483622,Australian Silky Terrier,2.1832082,Yorkshire Terrier,1.1930057,setter,1.1768517,pinscher,1.0201814,toy dog,0.4619078338146209,0.35278069972991943
layer4,197,0.2928724739626511,1.7823007,tricycle,1.3975037,unicycle,1.0494851,bicycle,0.97976565,brass,0.16673434,artifact,0.3783847391605377,0.21786673367023468
layer4,198,0.2323159326223263,1.7619456,rapeseed,1.7473967,jigsaw puzzle,1.3534533,volleyball,0.11423564,artifact,0.07689643,instrumentality,0.4434287846088409,0.16548778116703033
layer4,199,0.2432906612315654,0.9410041,shoe store,0.8185202,screw,0.8157319,weight,0.78437084,abacus,0.0907263,artifact,0.2385929524898529,0.2210143655538559
layer4,200,0.321867615271208,3.414672,ski,1.8181252,tent,1.2911868,geological formation,0.4654333,conveyance,0.34225774,structure,0.5000661015510559,0.38747960329055786
layer4,201,0.3080590540113219,0.9397652,helmet,0.86701274,sailing vessel,0.30840826,reptile,0.24743436,conveyance,0.14117771,artifact,0.4343249797821045,0.1769055724143982
layer4,202,0.3216002263669495,2.9903889,daisy,1.7932597,pill bottle,1.4239773,bowl,1.3517559,consomme,1.1676856,clownfish,0.424976110458374,0.235006645321846
layer4,203,0.318109618241152,1.671203,piggy bank,1.2851306,swine,0.99523365,amphibian,0.7153564,lizard,0.52980316,game bird,0.4867227375507355,0.24912449717521667
layer4,204,0.3057179170441359,1.224767,pool table,1.1720237,dam,1.169791,gondola,1.0119101,sled,0.71142226,boat,0.3658761978149414,0.39151984453201294
layer4,205,0.5417980412884459,1.9582894,utensil,1.4951262,kitchen appliance,0.9739491,dish,0.7806241,substance,0.57057273,food,0.6030915975570679,0.34861981868743896
layer4,206,0.2960146739028598,1.3210996,apron,0.18195252,placental,0.16540687,covering,0.11421502,container,0.113282554,artifact,0.1979789137840271,0.12006034702062607
layer4,207,0.3501789746600481,3.1217248,pomegranate,2.4036973,horse chestnut seed,1.7336493,rose hip,1.443087,maraca,0.17546058,instrumentality,0.4171553254127502,0.2835651636123657
layer4,208,0.4198131881415227,1.6276993,wild dog,1.3761923,wolf,1.293984,sennenhunde,0.8721925,shorebird,0.8314753,hound,0.3993244171142578,0.38897719979286194
layer4,209,0.3187780011115669,1.268269,poodle,1.0679197,hat,1.0449874,bus,0.39238563,primate,0.37448207,wheeled vehicle,0.4369747042655945,0.2939615845680237
layer4,210,0.3499134903603298,3.6951547,necklace,1.902624,chain,1.8448954,bolo tie,1.5788577,bottle cap,0.20705885,artifact,0.3941515982151031,0.3436014652252197
layer4,211,0.2862832544983455,1.4362774,harp,1.262684,carousel,1.2298571,greenhouse,0.29412255,structure,0.16729675,conveyance,0.372146874666214,0.23691882193088531
layer4,212,0.3415837348481836,2.2013674,dugong,1.8180649,planetarium,1.7796569,potter's wheel,0.988633,ungulate,0.73117816,toy dog,0.5291564464569092,0.29678693413734436
layer4,213,0.3055367384255251,2.2245626,crossword,1.4060044,trolleybus,1.1048673,barometer,0.09183877,artifact,0.07128427,instrumentality,0.3505514562129974,0.2699930965900421
layer4,214,0.3664240143041605,1.9049448,Kuvasz,1.7523568,Bedlington Terrier,1.0020541,poodle,0.44015515,hunting dog,0.4032623,arthropod,0.3982042968273163,0.3497910797595978
layer4,215,0.3538931963590006,2.1345718,snail,1.7472731,limpkin,1.6743275,lamellicorn beetle,1.4460396,turtle,1.349335,prototherian,0.4515314996242523,0.3742225170135498
layer4,216,0.3377527377408847,1.6103756,mosquito net,1.5259125,Maltese,1.5117218,baby pacifier,0.90358955,toiletry,0.49466038,terrier,0.3750685751438141,0.2679779827594757
layer4,217,0.4184378312776082,0.3690236,piciform bird,0.2656691,musteline mammal,0.09760428,vertebrate,0.058263347,canine,0.03732101,carnivore,0.2600728273391723,0.33514463901519775
layer4,218,0.3491934516633452,2.1911852,tent,1.5714606,umbrella,1.3061974,pinwheel,1.2381601,harp,0.19466516,artifact,0.3049364984035492,0.2771618962287903
layer4,219,0.3400952109813525,1.5830069,pineapple,1.3756814,Affenpinscher,1.293457,totem pole,0.5387659,terrier,0.28262395,bird,0.3557350635528564,0.3813238739967346
layer4,220,0.2359255895283787,0.41857657,theater,0.36262396,hat,0.30094573,place of business,0.13674398,furniture,0.03424749,artifact,0.2619340717792511,0.18784065544605255
layer4,221,0.2508821454449702,1.5040811,stone wall,1.338461,firearm,0.96211934,keyboard,0.42317235,tool,0.3607865,hound,0.444225937128067,0.2820984721183777
layer4,222,0.4984209028123741,2.8947513,lionfish,1.7972467,arachnid,1.0588136,crustacean,0.7257437,game bird,0.3379019,bird,0.4450607597827911,0.4743138551712036
layer4,223,0.4339661535098957,2.5255985,beetle,1.7681233,chickadee,1.6457503,Kuvasz,1.5957745,Great Pyrenees dog,0.29493213,arthropod,0.536580502986908,0.43997472524642944
layer4,224,0.2771540363537593,1.4159251,viper,1.2254642,diaper,0.76926816,cruciferous vegetable,0.5963213,baby bed,0.26123312,furniture,0.3875839710235595,0.22971482574939728
layer4,225,0.4277899445479547,4.1746163,totem pole,2.881789,hourglass,2.1508458,iPod,1.0188656,telephone,0.18820074,artifact,0.3181608021259308,0.43779852986335754
layer4,226,0.3951595843237158,1.4027114,beetle,1.1685703,rhinoceros beetle,0.5572263,lamellicorn beetle,0.25226098,dog,0.23895386,hunting dog,0.3987568020820617,0.39982736110687256
layer4,227,0.2841906944400087,1.4974452,flatworm,1.4868383,sea slug,0.7060648,amphibian,0.59289336,fish,0.43853086,invertebrate,0.5321605801582336,0.2858620882034302
layer4,228,0.3659592608281928,2.4006393,block plane,1.4705446,butternut squash,1.3456366,dhole,1.1205704,footwear,0.76485515,musteline mammal,0.5352804660797119,0.24579410254955292
layer4,229,0.3998635128999664,0.9298239,spitz,0.42054686,dog,0.39779803,furnishing,0.2532946,structure,0.11069044,artifact,0.2951208055019378,0.3438183665275574
layer4,230,0.2872906995208412,1.9999549,pool table,1.806953,ping-pong ball,1.4183593,racket,1.2594615,container ship,0.10532969,artifact,0.3732483386993408,0.25068289041519165
layer4,231,0.5193038137075223,1.1596596,spitz,1.0175481,wolf,0.3452048,mammal,0.34365806,carnivore,-0.07803485,placental,0.348103791475296,0.42741629481315613
layer4,232,0.2244638465465743,2.3606005,Dutch oven,1.4153903,lens cap,1.2049919,timer,1.1446227,utensil,1.031804,weight,0.4841102361679077,0.29349708557128906
layer4,233,0.2923738844456718,0.6120687,basket,0.39865223,bag,0.20842497,garment,0.10124811,covering,0.07614076,artifact,0.2714274823665619,0.20078259706497192
layer4,234,0.301625455398466,1.4911736,cleaning implement,1.1738026,shovel,0.8370675,stick,0.34312522,implement,0.33896112,musical instrument,0.3711208999156952,0.279327929019928
layer4,235,0.2830162445906076,1.8092799,china cabinet,1.6160142,plate rack,1.3633056,mixing bowl,1.282561,tiger,0.67910373,ball,0.34102463722229,0.28908857703208923
layer4,236,0.3484437618964116,1.9268789,ostrich,0.67679685,obstruction,0.58817786,primate,0.5173662,ungulate,0.16420741,mammal,0.4728360176086426,0.30872902274131775
layer4,237,0.4218428898100523,2.1304238,bear,1.2058539,musteline mammal,1.0148028,even-toed ungulate,0.5639585,ungulate,0.43482655,clothing,0.5514010190963745,0.3697398900985718
layer4,238,0.2874634081366017,1.0761057,slot machine,0.6285699,slot machine,0.35376662,furniture,0.20610465,artifact,0.1880896,domestic animal,0.3387811481952667,0.1228887140750885
layer4,239,0.2441268276006057,1.0436088,metal nail,0.76887184,fence,0.29828322,furnishing,0.15162855,covering,0.101028934,artifact,0.5100315809249878,0.20713791251182556
layer4,240,0.3691797160882388,0.7489437,roof,0.5508336,geological formation,0.5411243,structure,0.38501135,motor vehicle,0.18806009,conveyance,0.4621533453464508,0.24321235716342926
layer4,241,0.4878643062004943,2.2262404,Alpine ibex,1.7976794,antelope,1.4388487,fox,1.4097217,wolf,1.2956246,crustacean,0.4045777320861816,0.4969562590122223
layer4,242,0.3490436574801696,2.3146966,lampshade,1.9954003,dishcloth,1.37497,sombrero,1.1801857,hat,1.0630176,butterfly,0.4538431465625763,0.44432100653648376
layer4,243,0.2970514397853305,6.338988,website,2.6220462,dust jacket,2.357284,comic book,2.2124386,menu,1.8782917,puzzle,0.6051968336105347,0.2783139944076538
layer4,244,0.3077681309962212,1.94519,Christmas stocking,1.5315378,tricycle,1.5053326,bicycle,1.4972246,moped,0.110221185,artifact,0.3549802303314209,0.258792519569397
layer4,245,0.2713231895229474,1.3844506,crocodilian reptile,1.3207589,yurt,1.20901,tent,0.35329667,self-propelled vehicle,0.16040692,conveyance,0.4905889928340912,0.17731541395187378
layer4,246,0.3445687482397498,2.3721106,carousel,1.8971914,throne,0.6757235,furnishing,0.6283674,musical instrument,0.30700162,covering,0.4712400436401367,0.37384921312332153
layer4,247,0.338452250946831,1.7699373,piggy bank,1.2754121,swine,0.6062936,bovid,0.30807045,even-toed ungulate,0.18859044,ungulate,0.4069342017173767,0.2748969495296478
layer4,248,0.2028820112878271,2.7680175,bottle cap,1.3046978,iPod,1.2505394,centipede,1.0627344,slot machine,0.7564678,bovid,0.5255841016769409,0.204289048910141
layer4,249,0.3066708174858485,1.5200692,T-shirt,1.1580077,opener,1.0613171,firearm,0.37611607,wind instrument,0.1354982,artifact,0.2962915003299713,0.2564077079296112
layer4,250,0.2273017868143202,1.834019,high-speed train,1.611159,baluster / handrail,1.3241432,bobsleigh,0.9546226,bridge,0.93757737,baby bed,0.5358455181121826,0.3081579804420471
layer4,251,0.4003597642373232,1.2769935,attire,1.2460129,big cat,0.6116782,feline,0.58429575,game bird,0.29732668,bird,0.3552869856357574,0.38709118962287903
layer4,252,0.3099498685858255,3.7608755,chain-link fence,1.9612311,baseball player,1.610065,yurt,0.7101243,big cat,0.69418323,fence,0.4719462096691131,0.43548643589019775
layer4,253,0.238005872292635,1.7038538,jigsaw puzzle,0.97637224,shower curtain,0.891094,pen,0.84795004,curtain,0.10325709,artifact,0.3993327915668487,0.24536214768886566
layer4,254,0.2295417032629275,1.6646391,balaclava ski mask,1.4545063,neck brace,1.2309207,carved pumpkin,1.2067087,guillotine,1.1601876,baby bib,0.4161968231201172,0.3072611093521118
layer4,255,0.330779818898157,1.5570755,screw,1.3757346,whistle,0.40248606,fastener,0.33468142,implement,0.31697258,musical instrument,0.2883972525596618,0.26524055004119873
layer4,256,0.3259160551520684,3.8297994,ski,3.165542,snowmobile,2.7658186,snowplow,2.1765318,sled,1.641919,whale,0.4800253510475158,0.5327528715133667
layer4,257,0.3979348701634647,3.1324637,corn cob,2.0035372,corn,1.7220813,bittern bird,0.26172504,bird,0.25709447,organism,0.3892236948013305,0.2652754485607147
layer4,258,0.3760807162606034,3.3436475,picket fence,1.5814024,Bedlington Terrier,1.3574786,lemur,0.9745307,poodle,0.10494588,mammal,0.428164541721344,0.32304635643959045
layer4,259,0.5496656746514449,1.5113124,leporid,1.4592578,musteline mammal,1.2396142,rodent,0.7393367,even-toed ungulate,0.19764344,mammal,0.3333072364330292,0.5093274116516113
layer4,260,0.319211356267978,1.5834192,shower curtain,1.5146824,spider web,1.2867718,wardrobe,0.8844684,arachnid,0.22855528,artifact,0.384495735168457,0.2186484932899475
layer4,261,0.3265448567385519,3.190345,tile roof,1.5609099,flamingo,1.2699121,butcher shop,1.0743167,tarantula,0.67090136,decapod crustacean,0.4764127135276794,0.26609092950820923
layer4,262,0.2548290561107211,1.3339828,Crock Pot,0.23343772,diapsid,0.1270201,container,0.08447765,artifact,0.04176865,instrumentality,0.3357371389865875,0.19661845266819
layer4,263,0.3419065683576506,1.3481915,comic book,1.2744701,website,1.1186323,dust jacket,0.8708307,envelope,0.13058451,artifact,0.2182500660419464,0.20428703725337982
layer4,264,0.4038784827366753,1.7144448,apiary,1.289641,hard disk drive,0.6616305,military vehicle,0.19238327,artifact,0.09780561,instrumentality,0.3173555135726928,0.18433132767677307
